01:00:00,2
02:00:00,3
03:00:00,3
04:00:00,2
05:00:00,2
06:00:00,5
07:00:00,6
08:00:00,8
09:00:00,3
10:00:00,7
11:00:00,7
12:00:00,5
13:00:00,7
14:00:00,10
15:00:00,1
16:00:00,8
17:00:00,4
18:00:00,6
19:00:00,9
20:00:00,5
21:00:00,6
22:00:00,6
23:00:00,6
